"","...1","post_id","post_created","post_text","user_id","followers","friends","favourites","statuses","retweets","label"
"2991",2990,659342926011498496,"Wed Oct 28 12:16:18 +0000 2015","imig",3045320288,1505,2082,6920,13251,0,1
"2992",2991,659342844730040320,"Wed Oct 28 12:15:58 +0000 2015","oh shit",3045320288,1505,2082,6920,13251,0,1
"2993",2992,659342732083662848,"Wed Oct 28 12:15:31 +0000 2015","calum is my little sunshine baby and i love him xknsksbs",3045320288,1505,2082,6920,13251,0,1
"2994",2993,659342503708004352,"Wed Oct 28 12:14:37 +0000 2015","calum",3045320288,1505,2082,6920,13251,0,1
"2995",2994,659341418939322368,"Wed Oct 28 12:10:18 +0000 2015","take care of yourselves ash",3045320288,1505,2082,6920,13251,0,1
"2996",2995,659340078439763968,"Wed Oct 28 12:04:59 +0000 2015","i dont have to deal with peoples dumb ass bs at schoo llzan",3045320288,1505,2082,6920,13251,0,1
"2997",2996,659339983023575040,"Wed Oct 28 12:04:36 +0000 2015","my mom is letting me stay home lshansbs",3045320288,1505,2082,6920,13251,0,1
"2998",2997,659330988388970496,"Wed Oct 28 11:28:52 +0000 2015","i dont wanna go to school",3045320288,1505,2082,6920,13251,0,1
"2999",2998,659317933668065280,"Wed Oct 28 10:36:59 +0000 2015","calum is just an urban myth",3045320288,1505,2082,6920,13251,616,1
"3000",2999,659312829044912128,"Wed Oct 28 10:16:42 +0000 2015","come to rockefeller plaza for free massages",3045320288,1505,2082,6920,13251,28691,1
"3001",3000,659312822950608896,"Wed Oct 28 10:16:41 +0000 2015","if you are awake and conscious you should be at rockefeller plaza cause were here and i miss you",3045320288,1505,2082,6920,13251,32367,1
"3002",3001,659312822577328128,"Wed Oct 28 10:16:40 +0000 2015","rockafella plaza we be a rockin this morning at xx",3045320288,1505,2082,6920,13251,18770,1
"3003",3002,659308138357653504,"Wed Oct 28 09:58:04 +0000 2015","sleepy little baby",3045320288,1505,2082,6920,13251,0,1
"3004",3003,659307972707794944,"Wed Oct 28 09:57:24 +0000 2015","goodmorning new york we will be down at the xx",3045320288,1505,2082,6920,13251,21131,1
"3005",3004,659258594941009920,"Wed Oct 28 06:41:12 +0000 2015","a moment of silence for flip saunders hockeyfightscancer",3045320288,1505,2082,6920,13251,204,1
"3006",3005,659257622449668096,"Wed Oct 28 06:37:20 +0000 2015","mnwild strikes four times to take down the oilers on hockeyfightscancer suter scandella coyle score",3045320288,1505,2082,6920,13251,244,1
"3007",3006,659257552677408768,"Wed Oct 28 06:37:03 +0000 2015","coyle mnwild takes the lead with left in the third edmvsmin",3045320288,1505,2082,6920,13251,160,1
"3008",3007,659257541935820800,"Wed Oct 28 06:37:01 +0000 2015","suter again mnwild ties it back up left in the third edmvsmin",3045320288,1505,2082,6920,13251,76,1
"3009",3008,659257347781492736,"Wed Oct 28 06:36:14 +0000 2015","marco goalo mnwild goes up with left in the first period its a ppg",3045320288,1505,2082,6920,13251,86,1
"3010",3009,659257279011622912,"Wed Oct 28 06:35:58 +0000 2015","suter mnwild takes the lead with to go in the first against edmonton edmvsmin",3045320288,1505,2082,6920,13251,78,1
"3011",3010,659257261580120064,"Wed Oct 28 06:35:54 +0000 2015","congratulations to zach parise who is skating in his game tonight mnwild",3045320288,1505,2082,6920,13251,183,1
"3012",3011,659253584442228736,"Wed Oct 28 06:21:17 +0000 2015","i love you",3045320288,1505,2082,6920,13251,0,1
"3013",3012,659244597504118784,"Wed Oct 28 05:45:34 +0000 2015","i dont know lol i missed the hockey game and i missed on jimmy fallon",3045320288,1505,2082,6920,13251,0,1
"3014",3013,659243374378004480,"Wed Oct 28 05:40:43 +0000 2015","ive been sleeping since i got homeand its midnight now omg fml",3045320288,1505,2082,6920,13251,0,1
"3015",3014,659242993250013184,"Wed Oct 28 05:39:12 +0000 2015","interviewer tells she likes to play with her pussy they lose their shit",3045320288,1505,2082,6920,13251,398,1
"3016",3015,659242836710178816,"Wed Oct 28 05:38:35 +0000 2015","here you go my fellow calum people",3045320288,1505,2082,6920,13251,483,1
"3017",3016,659118307237171200,"Tue Oct 27 21:23:44 +0000 2015","love you",3045320288,1505,2082,6920,13251,8465,1
"3018",3017,659112892382351360,"Tue Oct 27 21:02:13 +0000 2015","how to distract america from world issues mcdonalds all day breakfast",3045320288,1505,2082,6920,13251,41728,1
"3019",3018,659112869456314368,"Tue Oct 27 21:02:08 +0000 2015","deciding whether to go to the gym or nap is the question",3045320288,1505,2082,6920,13251,46924,1
"3020",3019,659112550634688512,"Tue Oct 27 21:00:52 +0000 2015","sleepy update from ny x",3045320288,1505,2082,6920,13251,24327,1
"3021",3020,659112398633046016,"Tue Oct 27 21:00:16 +0000 2015","this album release time is so exciting just want everyone to hear the album love it",3045320288,1505,2082,6920,13251,41111,1
"3022",3021,659112264977420288,"Tue Oct 27 20:59:44 +0000 2015","monday",3045320288,1505,2082,6920,13251,42757,1
"3023",3022,659112233738219520,"Tue Oct 27 20:59:36 +0000 2015","goodnight world",3045320288,1505,2082,6920,13251,29248,1
"3024",3023,659111686129881088,"Tue Oct 27 20:57:26 +0000 2015","i have stumbled into heaven",3045320288,1505,2082,6920,13251,75498,1
"3025",3024,659111661261852672,"Tue Oct 27 20:57:20 +0000 2015","rj is judging",3045320288,1505,2082,6920,13251,145,1
"3026",3025,659111341781716992,"Tue Oct 27 20:56:04 +0000 2015","hes literally one of the cutest people ever",3045320288,1505,2082,6920,13251,611,1
"3027",3026,659002481163268096,"Tue Oct 27 13:43:29 +0000 2015","thrasher coz mickey knows why",3045320288,1505,2082,6920,13251,37654,1
"3028",3027,659002459981918208,"Tue Oct 27 13:43:24 +0000 2015","we carvin pumpkins in the morning xx",3045320288,1505,2082,6920,13251,24804,1
"3029",3028,659002364364349440,"Tue Oct 27 13:43:01 +0000 2015","out exploring new york talkin to some people about an album its our album",3045320288,1505,2082,6920,13251,27476,1
"3030",3029,658988285037948928,"Tue Oct 27 12:47:05 +0000 2015","we want to make a difference and make our fans feel good about themselves and feel better",3045320288,1505,2082,6920,13251,114,1
"3031",3030,658985006170177536,"Tue Oct 27 12:34:03 +0000 2015","we got classical on yo asses",3045320288,1505,2082,6920,13251,21528,1
"3032",3031,658858804516286464,"Tue Oct 27 04:12:34 +0000 2015","i missed my but i wish yall are happy",3045320288,1505,2082,6920,13251,58,1
"3033",3032,658855392009543680,"Tue Oct 27 03:59:01 +0000 2015","good now you can dance with me at prom and be a pro seen you rocking bro miss you and congrats",3045320288,1505,2082,6920,13251,3588,1
"3034",3033,658853275651805184,"Tue Oct 27 03:50:36 +0000 2015","i am so blessedt",3045320288,1505,2082,6920,13251,498,1
"3035",3034,658841029240471552,"Tue Oct 27 03:01:56 +0000 2015","when someone calls a boy band",3045320288,1505,2082,6920,13251,671,1
"3036",3035,658840918175301632,"Tue Oct 27 03:01:30 +0000 2015","hi youre wonderful bye",3045320288,1505,2082,6920,13251,115,1
"3037",3036,658816897178210304,"Tue Oct 27 01:26:03 +0000 2015","people would actually think this was made up but no",3045320288,1505,2082,6920,13251,595,1
"3038",3037,658816866123542528,"Tue Oct 27 01:25:55 +0000 2015","calums new hair cut gt anything else in my life rn",3045320288,1505,2082,6920,13251,760,1
"3039",3038,658816394939641856,"Tue Oct 27 01:24:03 +0000 2015","unique new york unique new york unique new york unique new york unique new york unique new york unique new york unique new york u",3045320288,1505,2082,6920,13251,21168,1
"3040",3039,658813095012249600,"Tue Oct 27 01:10:56 +0000 2015","just a couple dudes cookin up a storm lol",3045320288,1505,2082,6920,13251,19411,1
"3041",3040,658812581935640576,"Tue Oct 27 01:08:54 +0000 2015","groovin at beach goth the other day with mattpauling zakkcervini the second beer is for a mate",3045320288,1505,2082,6920,13251,18106,1
"3042",3041,658804315146981376,"Tue Oct 27 00:36:03 +0000 2015","i l you",3045320288,1505,2082,6920,13251,0,1
"3043",3042,658796949865234432,"Tue Oct 27 00:06:47 +0000 2015","just hired the first employee be ready for late november",3045320288,1505,2082,6920,13251,11473,1
"3044",3043,658756482771517440,"Mon Oct 26 21:25:59 +0000 2015","i love you",3045320288,1505,2082,6920,13251,0,1
"3045",3044,658756324121903104,"Mon Oct 26 21:25:21 +0000 2015","sounds really clich but its true",3045320288,1505,2082,6920,13251,2355,1
"3046",3045,658756310817570816,"Mon Oct 26 21:25:18 +0000 2015","nothing satisfies me more than making someone smile and laugh",3045320288,1505,2082,6920,13251,3214,1
"3047",3046,658750710851366912,"Mon Oct 26 21:03:03 +0000 2015","feeling so much more depressed than usual lately",3045320288,1505,2082,6920,13251,0,1
"3048",3047,658603297964584960,"Mon Oct 26 11:17:17 +0000 2015","i need a logical explanation please",3045320288,1505,2082,6920,13251,823,1
"3049",3048,658603111632605184,"Mon Oct 26 11:16:32 +0000 2015","calum is the guy who cant stop laughing while youre doing a group presentation in front of your class",3045320288,1505,2082,6920,13251,870,1
"3050",3049,658603035015294976,"Mon Oct 26 11:16:14 +0000 2015","michael clifford is years old while u still can",3045320288,1505,2082,6920,13251,1826,1
"3051",3050,658603013364301824,"Mon Oct 26 11:16:09 +0000 2015","i choked",3045320288,1505,2082,6920,13251,629,1
"3052",3051,658602871391322112,"Mon Oct 26 11:15:35 +0000 2015","make this a thing at slfl please",3045320288,1505,2082,6920,13251,1566,1
"3053",3052,658602665056731136,"Mon Oct 26 11:14:46 +0000 2015","michael is almost years old",3045320288,1505,2082,6920,13251,681,1
"3054",3053,658602601043247104,"Mon Oct 26 11:14:30 +0000 2015","same luke same",3045320288,1505,2082,6920,13251,548,1
"3055",3054,658602483963424768,"Mon Oct 26 11:14:03 +0000 2015","middle finger emoji",3045320288,1505,2082,6920,13251,923,1
"3056",3055,658517779155316736,"Mon Oct 26 05:37:27 +0000 2015","why do i like this fucking band",3045320288,1505,2082,6920,13251,0,1
"3057",3056,658517663077896192,"Mon Oct 26 05:37:00 +0000 2015","cut my hair awf",3045320288,1505,2082,6920,13251,62463,1
"3058",3057,658517632455315456,"Mon Oct 26 05:36:52 +0000 2015","the official dance for hey everybody",3045320288,1505,2082,6920,13251,74155,1
"3059",3058,658517279559122944,"Mon Oct 26 05:35:28 +0000 2015","night",3045320288,1505,2082,6920,13251,6352,1
"3060",3059,658517171199344640,"Mon Oct 26 05:35:02 +0000 2015","this is what invisible is telling us",3045320288,1505,2082,6920,13251,804,1
"3061",3060,658508423701487616,"Mon Oct 26 05:00:17 +0000 2015","okayim done im sorry if i blew up your notifs love",3045320288,1505,2082,6920,13251,0,1
"3062",3061,658507458877353984,"Mon Oct 26 04:56:27 +0000 2015","its almost midnight and im laughing so hard at",3045320288,1505,2082,6920,13251,0,1
"3063",3062,658506112140906496,"Mon Oct 26 04:51:06 +0000 2015","when he stretched pahwsjaboj",3045320288,1505,2082,6920,13251,0,1
"3064",3063,658505908046053376,"Mon Oct 26 04:50:17 +0000 2015","me for the past hours",3045320288,1505,2082,6920,13251,291,1
"3065",3064,658505428033077248,"Mon Oct 26 04:48:23 +0000 2015","god dammit luke",3045320288,1505,2082,6920,13251,546,1
"3066",3065,658485932803276800,"Mon Oct 26 03:30:55 +0000 2015","new album makes me happy new songs make me happy in general makes me happy",3045320288,1505,2082,6920,13251,563,1
"3067",3066,658477294298624000,"Mon Oct 26 02:56:35 +0000 2015","dear if i say i hate you so much you literally mean the world to me but i might actually hate you theres no inb",3045320288,1505,2082,6920,13251,396,1
"3068",3067,658448564368990208,"Mon Oct 26 01:02:25 +0000 2015","im carving pumpkins",3045320288,1505,2082,6920,13251,0,1
"3069",3068,658442797104533504,"Mon Oct 26 00:39:30 +0000 2015","byfuglien takes a minor penalty with left in the third period so mnwild will head to the power play",3045320288,1505,2082,6920,13251,11,1
"3070",3069,658439285645770752,"Mon Oct 26 00:25:33 +0000 2015","who says you need a good angle to get a goal parise scores his of the yr to get mnwild within one of nhljets",3045320288,1505,2082,6920,13251,136,1
"3071",3070,658438935907975168,"Mon Oct 26 00:24:10 +0000 2015","parise mnwild cuts the nhljets lead to one winnipeg up with left in the third",3045320288,1505,2082,6920,13251,116,1
"3072",3071,658427744879951872,"Sun Oct 25 23:39:42 +0000 2015","again fontaine gets his first of the year mnwild now trailing winnipeg in the second period",3045320288,1505,2082,6920,13251,58,1
"3073",3072,658427741881020416,"Sun Oct 25 23:39:41 +0000 2015","koivu scores a ppg mnwild cuts the winnipeg lead to to in the second period",3045320288,1505,2082,6920,13251,35,1
"3074",3073,658405163829342208,"Sun Oct 25 22:09:58 +0000 2015","zucker seconds in mnwild goes up against nhljets",3045320288,1505,2082,6920,13251,254,1
"3075",3074,658400435321987072,"Sun Oct 25 21:51:10 +0000 2015","nope not today calum",3045320288,1505,2082,6920,13251,563,1
"3076",3075,658379797463040000,"Sun Oct 25 20:29:10 +0000 2015","calum is kiss me kiss me guy according to michael",3045320288,1505,2082,6920,13251,513,1
"3077",3076,658146141603651584,"Sun Oct 25 05:00:42 +0000 2015","calum hood appreciation tweet",3045320288,1505,2082,6920,13251,882,1
"3078",3077,658067456741642240,"Sat Oct 24 23:48:02 +0000 2015","ryan carter mnwild gets the shg to go up with left in the second against the nhlducks",3045320288,1505,2082,6920,13251,111,1
"3079",3078,658064033304543232,"Sat Oct 24 23:34:26 +0000 2015","if u a hater u a bitch",3045320288,1505,2082,6920,13251,11017,1
"3080",3079,658064021761863680,"Sat Oct 24 23:34:23 +0000 2015","vanek mnwild up with left in the second period against anaheim anavsmin",3045320288,1505,2082,6920,13251,76,1
"3081",3080,658058167583047680,"Sat Oct 24 23:11:07 +0000 2015","getzlaf gets a minor penalty and mnwild will head to the pp after a minute of play into the second period anavsmin",3045320288,1505,2082,6920,13251,5,1
"3082",3081,658057482892251136,"Sat Oct 24 23:08:24 +0000 2015","second period is starting mnwild anavsmin",3045320288,1505,2082,6920,13251,6,1
"3083",3082,658055791891476480,"Sat Oct 24 23:01:41 +0000 2015","prayers out to mexico much love",3045320288,1505,2082,6920,13251,4693,1
"3084",3083,658054801599500288,"Sat Oct 24 22:57:45 +0000 2015","too bad i dont have one",3045320288,1505,2082,6920,13251,0,1
"3085",3084,658053348138967040,"Sat Oct 24 22:51:58 +0000 2015","mnwild takes a lead into the first intermission thanks to matt dumbas first of the season anavsmin",3045320288,1505,2082,6920,13251,33,1
"3086",3085,658051832338472960,"Sat Oct 24 22:45:57 +0000 2015","dumba mnwild takes the lead with left in the first anavsmin",3045320288,1505,2082,6920,13251,110,1
"3087",3086,658047688311631872,"Sat Oct 24 22:29:29 +0000 2015","wow mnwild almost scores right as the pp expires soclose",3045320288,1505,2082,6920,13251,12,1
"3088",3087,658046109802106880,"Sat Oct 24 22:23:13 +0000 2015","we are all time low thank you goodnight me",3045320288,1505,2082,6920,13251,26568,1
"3089",3088,658041832513794048,"Sat Oct 24 22:06:13 +0000 2015","michaels over there looking like that one cop on reno",3045320288,1505,2082,6920,13251,415,1
"3090",3089,658041618650431488,"Sat Oct 24 22:05:22 +0000 2015","epic pornstar stache lol ive had this moustache on for like hours",3045320288,1505,2082,6920,13251,42927,1
"3091",3090,658021952397774848,"Sat Oct 24 20:47:13 +0000 2015","sounds gewd feels gewd is how good real good bigfan canigetanautograph",3045320288,1505,2082,6920,13251,5654,1
"3092",3091,658017434289336320,"Sat Oct 24 20:29:16 +0000 2015","remember when were fans of all time low and now all time low are fans of them",3045320288,1505,2082,6920,13251,78,1
"3093",3092,658017096014540800,"Sat Oct 24 20:27:55 +0000 2015","how cute is this little fella",3045320288,1505,2082,6920,13251,24,1
"3094",3093,658017060853669888,"Sat Oct 24 20:27:47 +0000 2015","kitten cuddles",3045320288,1505,2082,6920,13251,57,1
"3095",3094,658017026892410880,"Sat Oct 24 20:27:39 +0000 2015","mood",3045320288,1505,2082,6920,13251,66,1
"3096",3095,658016956474261504,"Sat Oct 24 20:27:22 +0000 2015","im like this cat just done for today",3045320288,1505,2082,6920,13251,96,1
"3097",3096,658015473838092288,"Sat Oct 24 20:21:28 +0000 2015","i love rain so much",3045320288,1505,2082,6920,13251,3608,1
